grid_id,grid_lat,grid_lon,hour,day_of_week,complaint_count,high_congestion,is_weekend,is_rush_hour,month
40.75_-73.97,40.75,-73.97,0,6,4,0,1,0,1
40.75_-73.97,40.75,-73.97,1,2,1,0,0,0,1
40.75_-73.97,40.75,-73.97,1,3,4,0,0,0,1
40.75_-73.97,40.75,-73.97,1,6,1,0,1,0,1
40.75_-73.97,40.75,-73.97,2,4,1,0,0,0,1
40.75_-73.97,40.75,-73.97,2,6,2,0,1,0,1
40.75_-73.97,40.75,-73.97,6,0,2,0,0,0,1
40.75_-73.97,40.75,-73.97,6,1,2,0,0,0,1
40.75_-73.97,40.75,-73.97,6,3,1,0,0,0,1
40.75_-73.97,40.75,-73.97,6,5,6,0,1,0,1
40.75_-73.97,40.75,-73.97,7,0,5,0,0,1,1
40.75_-73.97,40.75,-73.97,7,1,19,1,0,1,1
40.75_-73.97,40.75,-73.97,7,2,18,1,0,1,1
40.75_-73.97,40.75,-73.97,7,3,22,1,0,1,1
40.75_-73.97,40.75,-73.97,7,4,1,0,0,1,1
40.75_-73.97,40.75,-73.97,7,5,1,0,1,1,1
40.75_-73.97,40.75,-73.97,7,6,6,0,1,1,1
40.75_-73.97,40.75,-73.97,8,0,43,1,0,1,1
40.75_-73.97,40.75,-73.97,8,1,7,0,0,1,1
40.75_-73.97,40.75,-73.97,8,2,10,0,0,1,1
40.75_-73.97,40.75,-73.97,8,3,6,0,0,1,1
40.75_-73.97,40.75,-73.97,8,4,31,1,0,1,1
40.75_-73.97,40.75,-73.97,8,5,1,0,1,1,1
40.75_-73.97,40.75,-73.97,8,6,1,0,1,1,1
40.75_-73.97,40.75,-73.97,9,0,15,1,0,1,1
40.75_-73.97,40.75,-73.97,9,1,21,1,0,1,1
40.75_-73.97,40.75,-73.97,9,2,14,0,0,1,1
40.75_-73.97,40.75,-73.97,9,3,11,0,0,1,1
40.75_-73.97,40.75,-73.97,9,4,13,0,0,1,1
40.75_-73.97,40.75,-73.97,9,5,3,0,1,1,1
40.75_-73.97,40.75,-73.97,9,6,2,0,1,1,1
40.75_-73.97,40.75,-73.97,10,0,9,0,0,0,1
40.75_-73.97,40.75,-73.97,10,1,6,0,0,0,1
40.75_-73.97,40.75,-73.97,10,2,9,0,0,0,1
40.75_-73.97,40.75,-73.97,10,3,8,0,0,0,1
40.75_-73.97,40.75,-73.97,10,4,14,0,0,0,1
40.75_-73.97,40.75,-73.97,10,5,2,0,1,0,1
40.75_-73.97,40.75,-73.97,10,6,6,0,1,0,1
40.75_-73.97,40.75,-73.97,11,0,11,0,0,0,1
40.75_-73.97,40.75,-73.97,11,1,8,0,0,0,1
40.75_-73.97,40.75,-73.97,11,2,13,0,0,0,1
40.75_-73.97,40.75,-73.97,11,3,4,0,0,0,1
40.75_-73.97,40.75,-73.97,11,4,9,0,0,0,1
40.75_-73.97,40.75,-73.97,11,5,6,0,1,0,1
40.75_-73.97,40.75,-73.97,11,6,7,0,1,0,1
40.75_-73.97,40.75,-73.97,12,0,6,0,0,0,1
40.75_-73.97,40.75,-73.97,12,1,4,0,0,0,1
40.75_-73.97,40.75,-73.97,12,2,10,0,0,0,1
40.75_-73.97,40.75,-73.97,12,3,6,0,0,0,1
40.75_-73.97,40.75,-73.97,12,4,8,0,0,0,1
40.75_-73.97,40.75,-73.97,12,5,3,0,1,0,1
40.75_-73.97,40.75,-73.97,12,6,7,0,1,0,1
40.75_-73.97,40.75,-73.97,13,0,5,0,0,0,1
40.75_-73.97,40.75,-73.97,13,1,9,0,0,0,1
40.75_-73.97,40.75,-73.97,13,2,15,1,0,0,1
40.75_-73.97,40.75,-73.97,13,3,5,0,0,0,1
40.75_-73.97,40.75,-73.97,13,4,13,0,0,0,1
40.75_-73.97,40.75,-73.97,13,5,3,0,1,0,1
40.75_-73.97,40.75,-73.97,13,6,2,0,1,0,1
40.75_-73.97,40.75,-73.97,14,0,2,0,0,0,1
40.75_-73.97,40.75,-73.97,14,1,19,1,0,0,1
40.75_-73.97,40.75,-73.97,14,2,27,1,0,0,1
40.75_-73.97,40.75,-73.97,14,3,15,1,0,0,1
40.75_-73.97,40.75,-73.97,14,4,10,0,0,0,1
40.75_-73.97,40.75,-73.97,14,5,2,0,1,0,1
40.75_-73.97,40.75,-73.97,14,6,6,0,1,0,1
40.75_-73.97,40.75,-73.97,15,0,6,0,0,0,1
40.75_-73.97,40.75,-73.97,15,1,9,0,0,0,1
40.75_-73.97,40.75,-73.97,15,2,10,0,0,0,1
40.75_-73.97,40.75,-73.97,15,3,4,0,0,0,1
40.75_-73.97,40.75,-73.97,15,4,6,0,0,0,1
40.75_-73.97,40.75,-73.97,15,5,5,0,1,0,1
40.75_-73.97,40.75,-73.97,15,6,5,0,1,0,1
40.75_-73.97,40.75,-73.97,16,0,4,0,0,1,1
40.75_-73.97,40.75,-73.97,16,1,11,0,0,1,1
40.75_-73.97,40.75,-73.97,16,2,4,0,0,1,1
40.75_-73.97,40.75,-73.97,16,3,5,0,0,1,1
40.75_-73.97,40.75,-73.97,16,4,8,0,0,1,1
40.75_-73.97,40.75,-73.97,16,5,8,0,1,1,1
40.75_-73.97,40.75,-73.97,16,6,5,0,1,1,1
40.75_-73.97,40.75,-73.97,17,0,7,0,0,1,1
40.75_-73.97,40.75,-73.97,17,1,17,1,0,1,1
40.75_-73.97,40.75,-73.97,17,2,5,0,0,1,1
40.75_-73.97,40.75,-73.97,17,3,3,0,0,1,1
40.75_-73.97,40.75,-73.97,17,4,4,0,0,1,1
40.75_-73.97,40.75,-73.97,17,5,7,0,1,1,1
40.75_-73.97,40.75,-73.97,17,6,9,0,1,1,1
40.75_-73.97,40.75,-73.97,18,0,5,0,0,1,1
40.75_-73.97,40.75,-73.97,18,1,11,0,0,1,1
40.75_-73.97,40.75,-73.97,18,2,11,0,0,1,1
40.75_-73.97,40.75,-73.97,18,3,9,0,0,1,1
40.75_-73.97,40.75,-73.97,18,4,8,0,0,1,1
40.75_-73.97,40.75,-73.97,18,5,8,0,1,1,1
40.75_-73.97,40.75,-73.97,18,6,5,0,1,1,1
40.75_-73.97,40.75,-73.97,19,0,4,0,0,0,1
40.75_-73.97,40.75,-73.97,19,1,9,0,0,0,1
40.75_-73.97,40.75,-73.97,19,2,5,0,0,0,1
40.75_-73.97,40.75,-73.97,19,3,3,0,0,0,1
40.75_-73.97,40.75,-73.97,19,4,7,0,0,0,1
40.75_-73.97,40.75,-73.97,19,5,3,0,1,0,1
40.75_-73.97,40.75,-73.97,19,6,5,0,1,0,1
40.75_-73.97,40.75,-73.97,20,0,7,0,0,0,1
40.75_-73.97,40.75,-73.97,20,1,8,0,0,0,1
40.75_-73.97,40.75,-73.97,20,2,7,0,0,0,1
40.75_-73.97,40.75,-73.97,20,3,7,0,0,0,1
40.75_-73.97,40.75,-73.97,20,4,7,0,0,0,1
40.75_-73.97,40.75,-73.97,20,5,5,0,1,0,1
40.75_-73.97,40.75,-73.97,20,6,8,0,1,0,1
40.75_-73.97,40.75,-73.97,21,0,1,0,0,0,1
40.75_-73.97,40.75,-73.97,21,1,8,0,0,0,1
40.75_-73.97,40.75,-73.97,21,2,5,0,0,0,1
40.75_-73.97,40.75,-73.97,21,3,14,0,0,0,1
40.75_-73.97,40.75,-73.97,21,4,7,0,0,0,1
40.75_-73.97,40.75,-73.97,21,5,5,0,1,0,1
40.75_-73.97,40.75,-73.97,21,6,3,0,1,0,1
40.75_-73.97,40.75,-73.97,22,0,1,0,0,0,1
40.75_-73.97,40.75,-73.97,22,1,7,0,0,0,1
40.75_-73.97,40.75,-73.97,22,2,4,0,0,0,1
40.75_-73.97,40.75,-73.97,22,3,5,0,0,0,1
40.75_-73.97,40.75,-73.97,22,4,8,0,0,0,1
40.75_-73.97,40.75,-73.97,22,5,11,0,1,0,1
40.75_-73.97,40.75,-73.97,22,6,2,0,1,0,1
40.75_-73.97,40.75,-73.97,23,0,1,0,0,0,1
40.75_-73.97,40.75,-73.97,23,1,4,0,0,0,1
40.75_-73.97,40.75,-73.97,23,2,7,0,0,0,1
40.75_-73.97,40.75,-73.97,23,3,6,0,0,0,1
40.75_-73.97,40.75,-73.97,23,4,8,0,0,0,1
40.75_-73.97,40.75,-73.97,23,5,10,0,1,0,1
40.75_-73.97,40.75,-73.97,23,6,6,0,1,0,1
40.75_-73.98,40.75,-73.98,0,0,2,0,0,0,1
40.75_-73.98,40.75,-73.98,0,1,2,0,0,0,1
40.75_-73.98,40.75,-73.98,0,3,3,0,0,0,1
40.75_-73.98,40.75,-73.98,0,6,3,0,1,0,1
40.75_-73.98,40.75,-73.98,1,1,3,0,0,0,1
40.75_-73.98,40.75,-73.98,1,2,2,0,0,0,1
40.75_-73.98,40.75,-73.98,1,5,2,0,1,0,1
40.75_-73.98,40.75,-73.98,1,6,8,0,1,0,1
40.75_-73.98,40.75,-73.98,2,1,2,0,0,0,1
40.75_-73.98,40.75,-73.98,2,4,2,0,0,0,1
40.75_-73.98,40.75,-73.98,2,6,5,0,1,0,1
40.75_-73.98,40.75,-73.98,3,1,1,0,0,0,1
40.75_-73.98,40.75,-73.98,3,2,2,0,0,0,1
40.75_-73.98,40.75,-73.98,3,3,1,0,0,0,1
40.75_-73.98,40.75,-73.98,3,4,3,0,0,0,1
40.75_-73.98,40.75,-73.98,3,6,1,0,1,0,1
40.75_-73.98,40.75,-73.98,4,6,2,0,1,0,1
40.75_-73.98,40.75,-73.98,5,0,1,0,0,0,1
40.75_-73.98,40.75,-73.98,5,1,2,0,0,0,1
40.75_-73.98,40.75,-73.98,5,3,1,0,0,0,1
40.75_-73.98,40.75,-73.98,5,4,2,0,0,0,1
40.75_-73.98,40.75,-73.98,5,5,1,0,1,0,1
40.75_-73.98,40.75,-73.98,5,6,2,0,1,0,1
40.75_-73.98,40.75,-73.98,6,0,4,0,0,0,1
40.75_-73.98,40.75,-73.98,6,1,2,0,0,0,1
40.75_-73.98,40.75,-73.98,6,2,4,0,0,0,1
40.75_-73.98,40.75,-73.98,6,3,1,0,0,0,1
40.75_-73.98,40.75,-73.98,6,4,1,0,0,0,1
40.75_-73.98,40.75,-73.98,7,0,5,0,0,1,1
40.75_-73.98,40.75,-73.98,7,1,7,0,0,1,1
40.75_-73.98,40.75,-73.98,7,2,14,0,0,1,1
40.75_-73.98,40.75,-73.98,7,3,6,0,0,1,1
40.75_-73.98,40.75,-73.98,7,4,6,0,0,1,1
40.75_-73.98,40.75,-73.98,7,5,2,0,1,1,1
40.75_-73.98,40.75,-73.98,7,6,1,0,1,1,1
40.75_-73.98,40.75,-73.98,8,0,17,1,0,1,1
40.75_-73.98,40.75,-73.98,8,1,4,0,0,1,1
40.75_-73.98,40.75,-73.98,8,2,6,0,0,1,1
40.75_-73.98,40.75,-73.98,8,3,10,0,0,1,1
40.75_-73.98,40.75,-73.98,8,4,3,0,0,1,1
40.75_-73.98,40.75,-73.98,8,5,1,0,1,1,1
40.75_-73.98,40.75,-73.98,8,6,1,0,1,1,1
40.75_-73.98,40.75,-73.98,9,0,4,0,0,1,1
40.75_-73.98,40.75,-73.98,9,1,16,1,0,1,1
40.75_-73.98,40.75,-73.98,9,2,9,0,0,1,1
40.75_-73.98,40.75,-73.98,9,3,12,0,0,1,1
40.75_-73.98,40.75,-73.98,9,4,6,0,0,1,1
40.75_-73.98,40.75,-73.98,9,5,5,0,1,1,1
40.75_-73.98,40.75,-73.98,9,6,6,0,1,1,1
40.75_-73.98,40.75,-73.98,10,0,12,0,0,0,1
40.75_-73.98,40.75,-73.98,10,1,39,1,0,0,1
40.75_-73.98,40.75,-73.98,10,2,16,1,0,0,1
40.75_-73.98,40.75,-73.98,10,3,7,0,0,0,1
40.75_-73.98,40.75,-73.98,10,4,11,0,0,0,1
40.75_-73.98,40.75,-73.98,10,5,4,0,1,0,1
40.75_-73.98,40.75,-73.98,10,6,3,0,1,0,1
40.75_-73.98,40.75,-73.98,11,0,21,1,0,0,1
40.75_-73.98,40.75,-73.98,11,1,15,1,0,0,1
40.75_-73.98,40.75,-73.98,11,2,34,1,0,0,1
40.75_-73.98,40.75,-73.98,11,3,22,1,0,0,1
40.75_-73.98,40.75,-73.98,11,4,27,1,0,0,1
40.75_-73.98,40.75,-73.98,11,5,4,0,1,0,1
40.75_-73.98,40.75,-73.98,11,6,3,0,1,0,1
40.75_-73.98,40.75,-73.98,12,0,16,1,0,0,1
40.75_-73.98,40.75,-73.98,12,1,21,1,0,0,1
40.75_-73.98,40.75,-73.98,12,2,19,1,0,0,1
40.75_-73.98,40.75,-73.98,12,3,24,1,0,0,1
40.75_-73.98,40.75,-73.98,12,4,4,0,0,0,1
40.75_-73.98,40.75,-73.98,12,5,9,0,1,0,1
40.75_-73.98,40.75,-73.98,12,6,4,0,1,0,1
40.75_-73.98,40.75,-73.98,13,0,7,0,0,0,1
40.75_-73.98,40.75,-73.98,13,1,28,1,0,0,1
40.75_-73.98,40.75,-73.98,13,2,11,0,0,0,1
40.75_-73.98,40.75,-73.98,13,3,10,0,0,0,1
40.75_-73.98,40.75,-73.98,13,4,10,0,0,0,1
40.75_-73.98,40.75,-73.98,13,5,8,0,1,0,1
40.75_-73.98,40.75,-73.98,13,6,7,0,1,0,1
40.75_-73.98,40.75,-73.98,14,0,8,0,0,0,1
40.75_-73.98,40.75,-73.98,14,1,14,0,0,0,1
40.75_-73.98,40.75,-73.98,14,2,5,0,0,0,1
40.75_-73.98,40.75,-73.98,14,3,10,0,0,0,1
40.75_-73.98,40.75,-73.98,14,4,6,0,0,0,1
40.75_-73.98,40.75,-73.98,14,5,9,0,1,0,1
40.75_-73.98,40.75,-73.98,14,6,9,0,1,0,1
40.75_-73.98,40.75,-73.98,15,0,10,0,0,0,1
40.75_-73.98,40.75,-73.98,15,1,4,0,0,0,1
40.75_-73.98,40.75,-73.98,15,2,4,0,0,0,1
40.75_-73.98,40.75,-73.98,15,3,11,0,0,0,1
40.75_-73.98,40.75,-73.98,15,4,7,0,0,0,1
40.75_-73.98,40.75,-73.98,15,5,11,0,1,0,1
40.75_-73.98,40.75,-73.98,15,6,6,0,1,0,1
40.75_-73.98,40.75,-73.98,16,0,14,0,0,1,1
40.75_-73.98,40.75,-73.98,16,1,11,0,0,1,1
40.75_-73.98,40.75,-73.98,16,2,18,1,0,1,1
40.75_-73.98,40.75,-73.98,16,3,9,0,0,1,1
40.75_-73.98,40.75,-73.98,16,4,11,0,0,1,1
40.75_-73.98,40.75,-73.98,16,5,12,0,1,1,1
40.75_-73.98,40.75,-73.98,16,6,10,0,1,1,1
40.75_-73.98,40.75,-73.98,17,0,12,0,0,1,1
40.75_-73.98,40.75,-73.98,17,1,22,1,0,1,1
40.75_-73.98,40.75,-73.98,17,2,18,1,0,1,1
40.75_-73.98,40.75,-73.98,17,3,11,0,0,1,1
40.75_-73.98,40.75,-73.98,17,4,8,0,0,1,1
40.75_-73.98,40.75,-73.98,17,5,8,0,1,1,1
40.75_-73.98,40.75,-73.98,17,6,4,0,1,1,1
40.75_-73.98,40.75,-73.98,18,0,14,0,0,1,1
40.75_-73.98,40.75,-73.98,18,1,9,0,0,1,1
40.75_-73.98,40.75,-73.98,18,2,17,1,0,1,1
40.75_-73.98,40.75,-73.98,18,3,19,1,0,1,1
40.75_-73.98,40.75,-73.98,18,4,2,0,0,1,1
40.75_-73.98,40.75,-73.98,18,5,7,0,1,1,1
40.75_-73.98,40.75,-73.98,18,6,3,0,1,1,1
40.75_-73.98,40.75,-73.98,19,0,5,0,0,0,1
40.75_-73.98,40.75,-73.98,19,1,3,0,0,0,1
40.75_-73.98,40.75,-73.98,19,2,12,0,0,0,1
40.75_-73.98,40.75,-73.98,19,3,5,0,0,0,1
40.75_-73.98,40.75,-73.98,19,4,7,0,0,0,1
40.75_-73.98,40.75,-73.98,19,5,1,0,1,0,1
40.75_-73.98,40.75,-73.98,19,6,2,0,1,0,1
40.75_-73.98,40.75,-73.98,20,0,6,0,0,0,1
40.75_-73.98,40.75,-73.98,20,1,10,0,0,0,1
40.75_-73.98,40.75,-73.98,20,2,5,0,0,0,1
40.75_-73.98,40.75,-73.98,20,3,9,0,0,0,1
40.75_-73.98,40.75,-73.98,20,4,5,0,0,0,1
40.75_-73.98,40.75,-73.98,20,5,2,0,1,0,1
40.75_-73.98,40.75,-73.98,20,6,8,0,1,0,1
40.75_-73.98,40.75,-73.98,21,0,3,0,0,0,1
40.75_-73.98,40.75,-73.98,21,1,5,0,0,0,1
40.75_-73.98,40.75,-73.98,21,2,2,0,0,0,1
40.75_-73.98,40.75,-73.98,21,3,8,0,0,0,1
40.75_-73.98,40.75,-73.98,21,4,8,0,0,0,1
40.75_-73.98,40.75,-73.98,21,5,8,0,1,0,1
40.75_-73.98,40.75,-73.98,22,1,6,0,0,0,1
40.75_-73.98,40.75,-73.98,22,2,2,0,0,0,1
40.75_-73.98,40.75,-73.98,22,3,4,0,0,0,1
40.75_-73.98,40.75,-73.98,22,4,10,0,0,0,1
40.75_-73.98,40.75,-73.98,22,5,4,0,1,0,1
40.75_-73.98,40.75,-73.98,22,6,6,0,1,0,1
40.75_-73.98,40.75,-73.98,23,0,10,0,0,0,1
40.75_-73.98,40.75,-73.98,23,1,2,0,0,0,1
40.75_-73.98,40.75,-73.98,23,3,5,0,0,0,1
40.75_-73.98,40.75,-73.98,23,4,1,0,0,0,1
40.75_-73.98,40.75,-73.98,23,5,4,0,1,0,1
40.75_-73.99,40.75,-73.99,0,0,7,0,0,0,1
40.75_-73.99,40.75,-73.99,0,1,1,0,0,0,1
40.75_-73.99,40.75,-73.99,0,2,4,0,0,0,1
40.75_-73.99,40.75,-73.99,0,3,4,0,0,0,1
40.75_-73.99,40.75,-73.99,0,4,1,0,0,0,1
40.75_-73.99,40.75,-73.99,0,5,5,0,1,0,1
40.75_-73.99,40.75,-73.99,0,6,4,0,1,0,1
40.75_-73.99,40.75,-73.99,1,0,1,0,0,0,1
40.75_-73.99,40.75,-73.99,1,3,1,0,0,0,1
40.75_-73.99,40.75,-73.99,1,4,1,0,0,0,1
40.75_-73.99,40.75,-73.99,1,5,2,0,1,0,1
40.75_-73.99,40.75,-73.99,1,6,3,0,1,0,1
40.75_-73.99,40.75,-73.99,2,2,2,0,0,0,1
40.75_-73.99,40.75,-73.99,2,4,1,0,0,0,1
40.75_-73.99,40.75,-73.99,2,6,6,0,1,0,1
40.75_-73.99,40.75,-73.99,3,0,1,0,0,0,1
40.75_-73.99,40.75,-73.99,3,1,2,0,0,0,1
40.75_-73.99,40.75,-73.99,3,2,1,0,0,0,1
40.75_-73.99,40.75,-73.99,3,5,1,0,1,0,1
40.75_-73.99,40.75,-73.99,3,6,1,0,1,0,1
40.75_-73.99,40.75,-73.99,4,6,1,0,1,0,1
40.75_-73.99,40.75,-73.99,5,5,1,0,1,0,1
40.75_-73.99,40.75,-73.99,5,6,1,0,1,0,1
40.75_-73.99,40.75,-73.99,6,0,2,0,0,0,1
40.75_-73.99,40.75,-73.99,6,1,2,0,0,0,1
40.75_-73.99,40.75,-73.99,6,2,5,0,0,0,1
40.75_-73.99,40.75,-73.99,6,3,3,0,0,0,1
40.75_-73.99,40.75,-73.99,6,6,2,0,1,0,1
40.75_-73.99,40.75,-73.99,7,0,10,0,0,1,1
40.75_-73.99,40.75,-73.99,7,1,6,0,0,1,1
40.75_-73.99,40.75,-73.99,7,2,12,0,0,1,1
40.75_-73.99,40.75,-73.99,7,3,5,0,0,1,1
40.75_-73.99,40.75,-73.99,7,4,12,0,0,1,1
40.75_-73.99,40.75,-73.99,7,5,2,0,1,1,1
40.75_-73.99,40.75,-73.99,8,0,10,0,0,1,1
40.75_-73.99,40.75,-73.99,8,1,9,0,0,1,1
40.75_-73.99,40.75,-73.99,8,2,8,0,0,1,1
40.75_-73.99,40.75,-73.99,8,3,15,1,0,1,1
40.75_-73.99,40.75,-73.99,8,4,6,0,0,1,1
40.75_-73.99,40.75,-73.99,8,5,10,0,1,1,1
40.75_-73.99,40.75,-73.99,8,6,2,0,1,1,1
40.75_-73.99,40.75,-73.99,9,0,7,0,0,1,1
40.75_-73.99,40.75,-73.99,9,1,15,1,0,1,1
40.75_-73.99,40.75,-73.99,9,2,5,0,0,1,1
40.75_-73.99,40.75,-73.99,9,3,7,0,0,1,1
40.75_-73.99,40.75,-73.99,9,4,14,0,0,1,1
40.75_-73.99,40.75,-73.99,9,5,8,0,1,1,1
40.75_-73.99,40.75,-73.99,9,6,8,0,1,1,1
40.75_-73.99,40.75,-73.99,10,0,11,0,0,0,1
40.75_-73.99,40.75,-73.99,10,1,7,0,0,0,1
40.75_-73.99,40.75,-73.99,10,2,15,1,0,0,1
40.75_-73.99,40.75,-73.99,10,3,15,1,0,0,1
40.75_-73.99,40.75,-73.99,10,4,15,1,0,0,1
40.75_-73.99,40.75,-73.99,10,5,10,0,1,0,1
40.75_-73.99,40.75,-73.99,10,6,8,0,1,0,1
40.75_-73.99,40.75,-73.99,11,0,8,0,0,0,1
40.75_-73.99,40.75,-73.99,11,1,19,1,0,0,1
40.75_-73.99,40.75,-73.99,11,2,9,0,0,0,1
40.75_-73.99,40.75,-73.99,11,3,9,0,0,0,1
40.75_-73.99,40.75,-73.99,11,4,16,1,0,0,1
40.75_-73.99,40.75,-73.99,11,5,15,1,1,0,1
40.75_-73.99,40.75,-73.99,11,6,6,0,1,0,1
40.75_-73.99,40.75,-73.99,12,0,8,0,0,0,1
40.75_-73.99,40.75,-73.99,12,1,10,0,0,0,1
40.75_-73.99,40.75,-73.99,12,2,12,0,0,0,1
40.75_-73.99,40.75,-73.99,12,3,19,1,0,0,1
40.75_-73.99,40.75,-73.99,12,4,16,1,0,0,1
40.75_-73.99,40.75,-73.99,12,5,12,0,1,0,1
40.75_-73.99,40.75,-73.99,12,6,7,0,1,0,1
40.75_-73.99,40.75,-73.99,13,0,7,0,0,0,1
40.75_-73.99,40.75,-73.99,13,1,18,1,0,0,1
40.75_-73.99,40.75,-73.99,13,2,13,0,0,0,1
40.75_-73.99,40.75,-73.99,13,3,12,0,0,0,1
40.75_-73.99,40.75,-73.99,13,4,16,1,0,0,1
40.75_-73.99,40.75,-73.99,13,5,11,0,1,0,1
40.75_-73.99,40.75,-73.99,13,6,13,0,1,0,1
40.75_-73.99,40.75,-73.99,14,0,10,0,0,0,1
40.75_-73.99,40.75,-73.99,14,1,16,1,0,0,1
40.75_-73.99,40.75,-73.99,14,2,12,0,0,0,1
40.75_-73.99,40.75,-73.99,14,3,12,0,0,0,1
40.75_-73.99,40.75,-73.99,14,4,11,0,0,0,1
40.75_-73.99,40.75,-73.99,14,5,15,1,1,0,1
40.75_-73.99,40.75,-73.99,14,6,10,0,1,0,1
40.75_-73.99,40.75,-73.99,15,0,16,1,0,0,1
40.75_-73.99,40.75,-73.99,15,1,12,0,0,0,1
40.75_-73.99,40.75,-73.99,15,2,4,0,0,0,1
40.75_-73.99,40.75,-73.99,15,3,13,0,0,0,1
40.75_-73.99,40.75,-73.99,15,4,10,0,0,0,1
40.75_-73.99,40.75,-73.99,15,5,20,1,1,0,1
40.75_-73.99,40.75,-73.99,15,6,6,0,1,0,1
40.75_-73.99,40.75,-73.99,16,0,14,0,0,1,1
40.75_-73.99,40.75,-73.99,16,1,10,0,0,1,1
40.75_-73.99,40.75,-73.99,16,2,13,0,0,1,1
40.75_-73.99,40.75,-73.99,16,3,13,0,0,1,1
40.75_-73.99,40.75,-73.99,16,4,4,0,0,1,1
40.75_-73.99,40.75,-73.99,16,5,19,1,1,1,1
40.75_-73.99,40.75,-73.99,16,6,11,0,1,1,1
40.75_-73.99,40.75,-73.99,17,0,14,0,0,1,1
40.75_-73.99,40.75,-73.99,17,1,12,0,0,1,1
40.75_-73.99,40.75,-73.99,17,2,13,0,0,1,1
40.75_-73.99,40.75,-73.99,17,3,19,1,0,1,1
40.75_-73.99,40.75,-73.99,17,4,14,0,0,1,1
40.75_-73.99,40.75,-73.99,17,5,15,1,1,1,1
40.75_-73.99,40.75,-73.99,17,6,11,0,1,1,1
40.75_-73.99,40.75,-73.99,18,0,16,1,0,1,1
40.75_-73.99,40.75,-73.99,18,1,10,0,0,1,1
40.75_-73.99,40.75,-73.99,18,2,8,0,0,1,1
40.75_-73.99,40.75,-73.99,18,3,11,0,0,1,1
40.75_-73.99,40.75,-73.99,18,4,14,0,0,1,1
40.75_-73.99,40.75,-73.99,18,5,10,0,1,1,1
40.75_-73.99,40.75,-73.99,18,6,10,0,1,1,1
40.75_-73.99,40.75,-73.99,19,0,7,0,0,0,1
40.75_-73.99,40.75,-73.99,19,1,9,0,0,0,1
40.75_-73.99,40.75,-73.99,19,2,14,0,0,0,1
40.75_-73.99,40.75,-73.99,19,3,15,1,0,0,1
40.75_-73.99,40.75,-73.99,19,4,24,1,0,0,1
40.75_-73.99,40.75,-73.99,19,5,17,1,1,0,1
40.75_-73.99,40.75,-73.99,19,6,10,0,1,0,1
40.75_-73.99,40.75,-73.99,20,0,10,0,0,0,1
40.75_-73.99,40.75,-73.99,20,1,20,1,0,0,1
40.75_-73.99,40.75,-73.99,20,2,12,0,0,0,1
40.75_-73.99,40.75,-73.99,20,3,3,0,0,0,1
40.75_-73.99,40.75,-73.99,20,4,13,0,0,0,1
40.75_-73.99,40.75,-73.99,20,5,14,0,1,0,1
40.75_-73.99,40.75,-73.99,20,6,14,0,1,0,1
40.75_-73.99,40.75,-73.99,21,0,10,0,0,0,1
40.75_-73.99,40.75,-73.99,21,1,12,0,0,0,1
40.75_-73.99,40.75,-73.99,21,2,9,0,0,0,1
40.75_-73.99,40.75,-73.99,21,3,11,0,0,0,1
40.75_-73.99,40.75,-73.99,21,4,11,0,0,0,1
40.75_-73.99,40.75,-73.99,21,5,9,0,1,0,1
40.75_-73.99,40.75,-73.99,21,6,10,0,1,0,1
40.75_-73.99,40.75,-73.99,22,1,8,0,0,0,1
40.75_-73.99,40.75,-73.99,22,2,8,0,0,0,1
40.75_-73.99,40.75,-73.99,22,3,9,0,0,0,1
40.75_-73.99,40.75,-73.99,22,4,17,1,0,0,1
40.75_-73.99,40.75,-73.99,22,5,11,0,1,0,1
40.75_-73.99,40.75,-73.99,22,6,5,0,1,0,1
40.75_-73.99,40.75,-73.99,23,0,3,0,0,0,1
40.75_-73.99,40.75,-73.99,23,1,11,0,0,0,1
40.75_-73.99,40.75,-73.99,23,2,9,0,0,0,1
40.75_-73.99,40.75,-73.99,23,3,7,0,0,0,1
40.75_-73.99,40.75,-73.99,23,4,8,0,0,0,1
40.75_-73.99,40.75,-73.99,23,5,10,0,1,0,1
40.75_-73.99,40.75,-73.99,23,6,3,0,1,0,1
40.75_-74.0,40.75,-74.0,0,0,9,0,0,0,1
40.75_-74.0,40.75,-74.0,0,1,7,0,0,0,1
40.75_-74.0,40.75,-74.0,0,2,9,0,0,0,1
40.75_-74.0,40.75,-74.0,0,3,10,0,0,0,1
40.75_-74.0,40.75,-74.0,0,4,6,0,0,0,1
40.75_-74.0,40.75,-74.0,0,5,9,0,1,0,1
40.75_-74.0,40.75,-74.0,0,6,11,0,1,0,1
40.75_-74.0,40.75,-74.0,1,0,9,0,0,0,1
40.75_-74.0,40.75,-74.0,1,1,1,0,0,0,1
40.75_-74.0,40.75,-74.0,1,2,6,0,0,0,1
40.75_-74.0,40.75,-74.0,1,3,2,0,0,0,1
40.75_-74.0,40.75,-74.0,1,4,5,0,0,0,1
40.75_-74.0,40.75,-74.0,1,5,7,0,1,0,1
40.75_-74.0,40.75,-74.0,1,6,5,0,1,0,1
40.75_-74.0,40.75,-74.0,2,0,1,0,0,0,1
40.75_-74.0,40.75,-74.0,2,1,1,0,0,0,1
40.75_-74.0,40.75,-74.0,2,2,1,0,0,0,1
40.75_-74.0,40.75,-74.0,2,3,3,0,0,0,1
