"created_date","complaint_type","descriptor","borough","latitude","longitude","street_name"
"2025-10-10T19:06:23.000","Noise - Residential","Banging/Pounding","MANHATTAN","40.830034723613295","-73.9453205118388","WEST  152 STREET"
"2025-10-10T19:04:19.000","Illegal Parking","Posted Parking Sign Violation","MANHATTAN","40.72589583742323","-73.9744131031993","AVENUE D"
"2025-10-10T19:02:01.000","Panhandling","N/A","MANHATTAN","40.72028000014199","-73.99391767168628",
"2025-10-10T19:02:00.000","Street Light Condition","Street Light Out","MANHATTAN","40.74332402011394","-73.98407437788977",
"2025-10-10T19:01:14.000","Noise - Street/Sidewalk","Loud Talking","MANHATTAN","40.79940866023222","-73.9389238198373","3 AVENUE"
"2025-10-10T19:00:47.000","Blocked Driveway","No Access","MANHATTAN","40.784797079122825","-73.97025582129616","WEST   85 STREET"
"2025-10-10T18:58:51.000","Food Establishment","Rodents/Insects/Garbage","MANHATTAN","40.71650786876078","-73.98488522336088","BROOME STREET"
"2025-10-10T18:58:45.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.825360385205165","-73.95124285145732","BROADWAY"
"2025-10-10T18:58:30.000","HEAT/HOT WATER","APARTMENT ONLY","MANHATTAN","40.7270321904073","-74.00414188635106","CHARLTON STREET"
"2025-10-10T18:58:12.000","Noise - Residential","Loud Talking","MANHATTAN","40.85855592949575","-73.93166109187804","BROADWAY"
"2025-10-10T18:57:51.000","HEAT/HOT WATER","ENTIRE BUILDING","MANHATTAN","40.76473329567069","-73.98604751521663","WEST   53 STREET"
"2025-10-10T18:57:51.000","GENERAL","COOKING GAS","MANHATTAN","40.76473329567069","-73.98604751521663","WEST   53 STREET"
"2025-10-10T18:57:34.000","Noise - Residential","Banging/Pounding","MANHATTAN","40.82578065151963","-73.9351815587211","WEST  152 STREET"
"2025-10-10T18:57:08.000","Noise - Residential","Loud Talking","MANHATTAN","40.71550185394451","-73.97637224500966","FRANKLIN D ROOSEVELT DRIVE"
"2025-10-10T18:56:00.000","Noise","Noise: Construction Equipment (NC1)","MANHATTAN","40.753011268221584","-74.0040171753845","11 AVENUE"
"2025-10-10T18:54:53.000","Noise - Street/Sidewalk","Loud Talking","MANHATTAN","40.79436334562362","-73.97387394597743","WEST END AVENUE"
"2025-10-10T18:54:52.000","Noise - Street/Sidewalk","Loud Talking","MANHATTAN","40.79436334562362","-73.97387394597743","WEST END AVENUE"
"2025-10-10T18:54:48.000","Noise - Residential","Banging/Pounding","MANHATTAN","40.71248750259453","-73.9919236411543","MADISON STREET"
"2025-10-10T18:54:40.000","Illegal Parking","Blocked Crosswalk","MANHATTAN","40.73334511366061","-74.00451392919989","CHRISTOPHER STREET"
"2025-10-10T18:53:00.000","Water System","Dirty Water (WE)","MANHATTAN","40.793821746748584","-73.94722464211642","PARK AVENUE"
"2025-10-10T18:52:48.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.773347791259134","-73.97806306222111","CENTRAL PARK WEST"
"2025-10-10T18:52:34.000","Blocked Driveway","No Access","MANHATTAN","40.77463983954633","-73.9642163903062","EAST   76 STREET"
"2025-10-10T18:52:34.000","For Hire Vehicle Complaint","Driver Complaint - Non Passenger","MANHATTAN","40.721937059265606","-73.98532051639553","EAST HOUSTON STREET"
"2025-10-10T18:51:48.000","HEAT/HOT WATER","APARTMENT ONLY","MANHATTAN","40.7269800530374","-74.00376305233803","CHARLTON STREET"
"2025-10-10T18:50:00.000","Traffic Signal Condition","Controller","MANHATTAN","40.73058122187266","-74.00168498601278",
"2025-10-10T18:49:45.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.71391118393039","-73.98384693722797","HENRY STREET"
"2025-10-10T18:49:43.000","Illegal Parking","Posted Parking Sign Violation","MANHATTAN","40.721937059265606","-73.98532051639553","EAST HOUSTON STREET"
"2025-10-10T18:49:34.000","Noise - Vehicle","Car/Truck Music","MANHATTAN","40.85898355717966","-73.93074603871312","HILLSIDE AVENUE"
"2025-10-10T18:47:28.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.858956068940735","-73.93067738095593","HILLSIDE AVENUE"
"2025-10-10T18:47:23.000","HEAT/HOT WATER","APARTMENT ONLY","MANHATTAN","40.71144195901265","-73.99591318846315","MONROE STREET"
"2025-10-10T18:44:00.000","Noise","Noise: Construction Before/After Hours (NM1)","MANHATTAN","40.77264982410579","-73.9493643282317","EAST   81 STREET"
"2025-10-10T18:43:18.000","Consumer Complaint","Drug Store or Pharmacy","MANHATTAN","40.73565612096929","-73.99385853400278","5 AVENUE"
"2025-10-10T18:43:15.000","For Hire Vehicle Complaint","Driver Complaint - Non Passenger","MANHATTAN","40.75830822067179","-73.96292570462641","1 AVENUE"
"2025-10-10T18:42:35.000","Commercial Disposal Complaint","Waste Disposal","MANHATTAN","40.72135326817355","-74.00463577564992","CANAL STREET"
"2025-10-10T18:41:28.000","Animal-Abuse","Neglected","MANHATTAN","40.82317664056447","-73.94168050054863","8 AVENUE"
"2025-10-10T18:40:19.000","Noise - Residential","Banging/Pounding","MANHATTAN","40.7897562261136","-73.9459855725782","3 AVENUE"
"2025-10-10T18:38:36.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.80023137725932","-73.95534990879541","WEST  111 STREET"
"2025-10-10T18:38:21.000","UNSANITARY CONDITION","MOLD","MANHATTAN","40.8479991031889","-73.94029607984919","WEST  177 STREET"
"2025-10-10T18:38:20.000","PLUMBING","TOILET","MANHATTAN","40.8479991031889","-73.94029607984919","WEST  177 STREET"
"2025-10-10T18:38:19.000","UNSANITARY CONDITION","MOLD","MANHATTAN","40.71035992681635","-73.98759548387213","SOUTH STREET"
"2025-10-10T18:38:10.000","Lost Property","Bag/Wallet","MANHATTAN","40.79089722003113","-73.9652549513145","CENTRAL PARK WEST"
"2025-10-10T18:38:00.000","Noise","Noise: Construction Before/After Hours (NM1)","MANHATTAN","40.753011268221584","-74.0040171753845","11 AVENUE"
"2025-10-10T18:36:36.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.79051664649749","-73.94626303004648","EAST  104 STREET"
"2025-10-10T18:35:54.000","For Hire Vehicle Complaint","Driver Complaint - Non Passenger","MANHATTAN","40.740426136626134","-73.9889756040575","EAST   22 STREET"
"2025-10-10T18:34:36.000","Illegal Parking","Posted Parking Sign Violation","MANHATTAN","40.77363478479724","-73.98876792182051","WEST   62 STREET"
"2025-10-10T18:34:32.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.74369001903055","-74.005954548088","WEST   17 STREET"
"2025-10-10T18:33:08.000","Illegal Parking","Blocked Hydrant","MANHATTAN","40.73953736472215","-73.9998989594213","WEST   15 STREET"
"2025-10-10T18:32:21.000","HEAT/HOT WATER","ENTIRE BUILDING","MANHATTAN","40.73977341266578","-74.00041498956134","WEST   15 STREET"
"2025-10-10T18:31:53.000","Abandoned Vehicle","With License Plate","MANHATTAN","40.79732661338422","-73.96056718820009","CENTRAL PARK WEST"
"2025-10-10T18:31:29.000","Illegal Parking","Posted Parking Sign Violation","MANHATTAN","40.758464220180265","-73.97091370184408","LEXINGTON AVENUE"
"2025-10-10T18:30:43.000","Wood Pile Remaining","Remove Debris","MANHATTAN","40.87688934826343","-73.90997850439645","WEST  227 STREET"
"2025-10-10T18:30:40.000","Noise - Helicopter","Other","MANHATTAN","40.74301314289511","-73.97951656251196","EAST   30 STREET"
"2025-10-10T18:30:16.000","Noise - Park","Loud Music/Party","MANHATTAN","40.73090778826059","-73.99593364337622","WASHINGTON SQUARE NORTH"
"2025-10-10T18:27:19.000","Residential Disposal Complaint","Containers Left Out After Collection","MANHATTAN","40.73133327170276","-74.0024174590359","CORNELIA STREET"
"2025-10-10T18:27:05.000","Non-Emergency Police Matter","Other (complaint details)","MANHATTAN","40.806718388562444","-73.93991770150284","MADISON AVENUE"
"2025-10-10T18:26:18.000","HEAT/HOT WATER","ENTIRE BUILDING","MANHATTAN","40.81543236103379","-73.95720386746412","OLD BROADWAY"
"2025-10-10T18:23:21.000","HEAT/HOT WATER","ENTIRE BUILDING","MANHATTAN","40.81543236103379","-73.95720386746412","OLD BROADWAY"
"2025-10-10T18:23:15.000","APPLIANCE","ELECTRIC/GAS RANGE","MANHATTAN","40.7954123581447","-73.93398678762051","EAST  116 STREET"
"2025-10-10T18:23:15.000","PAINT/PLASTER","WALL","MANHATTAN","40.7954123581447","-73.93398678762051","EAST  116 STREET"
"2025-10-10T18:23:15.000","DOOR/WINDOW","DOOR FRAME","MANHATTAN","40.7954123581447","-73.93398678762051","EAST  116 STREET"
"2025-10-10T18:23:15.000","APPLIANCE","REFRIGERATOR","MANHATTAN","40.7954123581447","-73.93398678762051","EAST  116 STREET"
"2025-10-10T18:23:13.000","Drinking","In Public","MANHATTAN","40.850241299087536","-73.93985670083345","WEST  180 STREET"
"2025-10-10T18:22:59.000","Obstruction","Trash or Recycling","MANHATTAN","40.733960018341094","-73.99858555030015","WEST    9 STREET"
"2025-10-10T18:22:45.000","Food Poisoning","1 or 2","MANHATTAN","40.74350627447096","-73.99977264515476","8 AVENUE"
"2025-10-10T18:22:44.000","Encampment","N/A","MANHATTAN","40.75574443605485","-73.98758342283777",
"2025-10-10T18:21:51.000","Noise - Residential","Banging/Pounding","MANHATTAN","40.773194512640714","-73.94602788917527","EAST END AVENUE"
"2025-10-10T18:21:30.000","Consumer Complaint","Bodega, Deli, or Convenience Store","MANHATTAN","40.82041731208568","-73.93995230193349","7 AVENUE"
"2025-10-10T18:20:40.000","Dirty Condition","Trash","MANHATTAN","40.74462061173134","-74.00269221510214","WEST   20 STREET"
"2025-10-10T18:20:13.000","Noise - Commercial","Loud Music/Party","MANHATTAN","40.75203386095101","-73.99105262203469","WEST   35 STREET"
"2025-10-10T18:20:01.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.833286114600114","-73.94305929128691","WEST  157 STREET"
"2025-10-10T18:20:00.000","Air Quality","Air: Odor, Nail Salon (AD8)","MANHATTAN","40.86579879163001","-73.92654502539118","BROADWAY"
"2025-10-10T18:20:00.000","Noise","Noise: Construction Before/After Hours (NM1)","MANHATTAN","40.77264982410579","-73.9493643282317","EAST   81 STREET"
"2025-10-10T18:18:49.000","Animal in a Park","Dog Off Leash","MANHATTAN","40.805749429987166","-73.95843462297886","MORNINGSIDE PARK"
"2025-10-10T18:14:20.000","HEAT/HOT WATER","APARTMENT ONLY","MANHATTAN","40.82608285970194","-73.94082521780065","BRADHURST AVENUE"
"2025-10-10T18:14:00.000","Water System","Hydrant Running (WC3)","MANHATTAN","40.84407366151191","-73.93931652324368","WEST  172 STREET"
"2025-10-10T18:13:34.000","Unleashed Dog","Unleashed Dog in Public","MANHATTAN","40.75006595421169","-73.9921067617765","PENN STATION"
"2025-10-10T18:10:03.000","Non-Emergency Police Matter","Other (complaint details)","MANHATTAN","40.70814269760568","-74.00545001464998","CLIFF STREET"
"2025-10-10T18:09:47.000","Vendor Enforcement","Food Vendor","MANHATTAN","40.71008845199144","-74.00973528718632","BROADWAY"
"2025-10-10T18:07:46.000","Noise - Vehicle","Car/Truck Horn","MANHATTAN","40.720013559400705","-74.00910181079617","NORTH MOORE STREET"
"2025-10-10T18:07:31.000","Panhandling","N/A","MANHATTAN","40.72878554852601","-73.98809356739909","ST MARKS PLACE"
"2025-10-10T18:07:18.000","PLUMBING","WATER SUPPLY","MANHATTAN","40.86509984187298","-73.92804980664533","BROADWAY"
"2025-10-10T18:07:13.000","Noise - Vehicle","Car/Truck Music","MANHATTAN",,,"3 AVENUE"
"2025-10-10T18:06:57.000","PLUMBING","WATER SUPPLY","MANHATTAN","40.79930798322807","-73.95243577915605","ST NICHOLAS AVENUE"
"2025-10-10T18:06:04.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.734499881478555","-73.98590951313115","EAST   16 STREET"
"2025-10-10T18:05:39.000","Noise - Park","Loud Music/Party","MANHATTAN","40.76289770062121","-73.99308712240462","10 AVENUE"
"2025-10-10T18:05:15.000","Elevator","Elevator - Multiple Devices On Property","MANHATTAN","40.79440058588625","-73.96908138306159","WEST   97 STREET"
"2025-10-10T18:05:13.000","Traffic","Congestion/Gridlock","MANHATTAN","40.76337543877809","-73.99645870414689","11 AVENUE"
"2025-10-10T18:04:55.000","Noise - Commercial","Loud Music/Party","MANHATTAN","40.74383543280039","-74.00698668500786","10 AVENUE"
"2025-10-10T18:04:06.000","FLOORING/STAIRS","FLOOR","MANHATTAN","40.86375466860806","-73.92336578955322","ACADEMY STREET"
"2025-10-10T18:03:24.000","APPLIANCE","ELECTRIC/GAS RANGE","MANHATTAN","40.85565068108699","-73.9294119986464","WEST  191 STREET"
"2025-10-10T18:02:35.000","Dirty Condition","Trash","MANHATTAN","40.756473940151835","-73.98291258133528","AVENUE OF THE AMERICAS"
"2025-10-10T18:01:15.000","PLUMBING","WATER SUPPLY","MANHATTAN","40.79930798322807","-73.95243577915605","ST NICHOLAS AVENUE"
"2025-10-10T18:01:06.000","UNSANITARY CONDITION","MOLD","MANHATTAN","40.83778101984579","-73.94685728972303","RIVERSIDE DRIVE"
"2025-10-10T18:01:06.000","UNSANITARY CONDITION","PESTS","MANHATTAN","40.83778101984579","-73.94685728972303","RIVERSIDE DRIVE"
"2025-10-10T18:01:02.000","UNSANITARY CONDITION","PESTS","MANHATTAN","40.79903670095796","-73.93629836912237","2 AVENUE"
"2025-10-10T18:01:02.000","FLOORING/STAIRS","FLOOR","MANHATTAN","40.79903670095796","-73.93629836912237","2 AVENUE"
"2025-10-10T18:01:02.000","PAINT/PLASTER","CEILING","MANHATTAN","40.79903670095796","-73.93629836912237","2 AVENUE"
"2025-10-10T18:01:02.000","ELECTRIC","NO LIGHTING","MANHATTAN","40.79903670095796","-73.93629836912237","2 AVENUE"
"2025-10-10T18:01:02.000","PAINT/PLASTER","WALL","MANHATTAN","40.79903670095796","-73.93629836912237","2 AVENUE"
"2025-10-10T18:01:02.000","SAFETY","CARBON MONOXIDE DETECTOR","MANHATTAN","40.79903670095796","-73.93629836912237","2 AVENUE"
"2025-10-10T18:01:02.000","PLUMBING","BATHTUB/SHOWER","MANHATTAN","40.79903670095796","-73.93629836912237","2 AVENUE"
"2025-10-10T18:01:02.000","PLUMBING","BASIN/SINK","MANHATTAN","40.79903670095796","-73.93629836912237","2 AVENUE"
"2025-10-10T18:01:02.000","ELECTRIC","OUTLET/SWITCH","MANHATTAN","40.79903670095796","-73.93629836912237","2 AVENUE"
"2025-10-10T18:00:22.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.86471503538666","-73.92294891346498","SHERMAN AVENUE"
"2025-10-10T17:57:51.000","Encampment","N/A","MANHATTAN","40.803680041641336","-73.96738301205953","WEST  109 STREET"
"2025-10-10T17:57:50.000","Dirty Condition","Trash","MANHATTAN","40.815269751518876","-73.93767010775926","WEST  138 STREET"
"2025-10-10T17:57:34.000","For Hire Vehicle Complaint","Driver Complaint - Passenger","MANHATTAN","40.705353327501506","-74.01373086543408","BROADWAY"
"2025-10-10T17:56:57.000","Illegal Parking","Double Parked Blocking Vehicle","MANHATTAN","40.70768149542643","-74.00696846820506","GOLD STREET"
"2025-10-10T17:56:34.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.86471503538666","-73.92294891346498","SHERMAN AVENUE"
"2025-10-10T17:56:00.000","Street Light Condition","Street Light Out","MANHATTAN","40.71455812288278","-74.02123221319597","HUDSON RIVER"
"2025-10-10T17:56:00.000","Noise","Noise: Construction Equipment (NC1)","MANHATTAN","40.75178863453589","-73.98275136664348","WEST   39 STREET"
"2025-10-10T17:55:53.000","Missed Collection","Compost","MANHATTAN","40.79055447345732","-73.97775042723214","WEST   88 STREET"
"2025-10-10T17:55:33.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.851948730736915","-73.93048949080737","WEST  186 STREET"
"2025-10-10T17:55:00.000","Noise - Park","Loud Music/Party","MANHATTAN","40.77863290127972","-73.96254609596876","5 AVENUE"
"2025-10-10T17:54:00.000","HEAT/HOT WATER","ENTIRE BUILDING","MANHATTAN","40.79930798322807","-73.95243577915605","ST NICHOLAS AVENUE"
"2025-10-10T17:53:36.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.851948730736915","-73.93048949080737","WEST  186 STREET"
"2025-10-10T17:52:35.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.852022942112356","-73.93066291865392","WEST  186 STREET"
"2025-10-10T17:52:28.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.86471503538666","-73.92294891346498","SHERMAN AVENUE"
"2025-10-10T17:51:36.000","Noise - Vehicle","Car/Truck Music","MANHATTAN","40.851948730736915","-73.93048949080737","WEST  186 STREET"
"2025-10-10T17:50:53.000","Noise - Residential","Loud Talking","MANHATTAN","40.78701865432546","-73.94374164808073","EAST  101 STREET"
"2025-10-10T17:50:44.000","Homeless Person Assistance","Non-Chronic","MANHATTAN","40.80379246330044","-73.96698924070769","BROADWAY"
"2025-10-10T17:50:00.000","Water System","Dirty Water (WE)","MANHATTAN","40.82363954333619","-73.93982293383968","WEST  147 STREET"
"2025-10-10T17:49:51.000","Electrical","Electrical Wiring Defective/Exposed","MANHATTAN","40.82013796013958","-73.95310374096228","WEST  136 STREET"
"2025-10-10T17:49:49.000","Noise - Vehicle","Car/Truck Horn","MANHATTAN","40.76064719915369","-73.99787386562625","WEST   42 STREET"
"2025-10-10T17:49:46.000","Curb Condition","Broken Curb","MANHATTAN","40.71139243284213","-74.0066658624123","BEEKMAN STREET"
"2025-10-10T17:49:23.000","Noise - Vehicle","Car/Truck Music","MANHATTAN","40.798381615870426","-73.93305200311327","EAST  120 STREET"
"2025-10-10T17:49:17.000","Food Establishment","No Permit or License","MANHATTAN","40.761665243493375","-73.9635555494954","SECOND AVENUE"
"2025-10-10T17:49:15.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.851948730736915","-73.93048949080737","WEST  186 STREET"
"2025-10-10T17:48:08.000","Noise - Vehicle","Car/Truck Music","MANHATTAN","40.852022942112356","-73.93066291865392","WEST  186 STREET"
"2025-10-10T17:46:27.000","Illegal Parking","Double Parked Blocking Traffic","MANHATTAN","40.7958808850059","-73.93256694561838","PLEASANT AVENUE"
"2025-10-10T17:46:21.000","Noise - Vehicle","Car/Truck Music","MANHATTAN","40.852022942112356","-73.93066291865392","WEST  186 STREET"
"2025-10-10T17:45:27.000","Illegal Parking","Double Parked Blocking Traffic","MANHATTAN","40.79567510218207","-73.93268994969588","PLEASANT AVENUE"
"2025-10-10T17:45:12.000","FLOORING/STAIRS","FLOOR","MANHATTAN","40.82012422332215","-73.9530712339799","WEST  136 STREET"
"2025-10-10T17:45:12.000","ELECTRIC","OUTLET/SWITCH","MANHATTAN","40.82012422332215","-73.9530712339799","WEST  136 STREET"
"2025-10-10T17:44:53.000","Vendor Enforcement","Food Vendor","MANHATTAN","40.702383550560796","-74.01322893899857","PETER MINUIT PLAZA"
"2025-10-10T17:44:40.000","HEAT/HOT WATER","APARTMENT ONLY","MANHATTAN","40.765156175795106","-73.9877152374793","9 AVENUE"
"2025-10-10T17:42:51.000","Noise - Residential","Banging/Pounding","MANHATTAN","40.79713122400097","-73.94023696187128","EAST  115 STREET"
"2025-10-10T17:42:09.000","Noise - Helicopter","Other","MANHATTAN","40.74301314289511","-73.97951656251196","EAST   30 STREET"
"2025-10-10T17:39:32.000","Noise - Residential","Banging/Pounding","MANHATTAN","40.79102393091951","-73.9513366142888","EAST  102 STREET"
"2025-10-10T17:39:21.000","Illegal Parking","Blocked Hydrant","MANHATTAN","40.74605339352792","-73.99856724881818","WEST   24 STREET"
"2025-10-10T17:37:18.000","Dirty Condition","Trash","MANHATTAN","40.71163686620811","-73.99683658941078","CATHERINE STREET"
"2025-10-10T17:36:51.000","Homeless Person Assistance","Chronic","MANHATTAN","40.76436543790258","-73.96160831559075","EAST 65 STREET"
"2025-10-10T17:35:37.000","Maintenance or Facility","Structure - Outdoors","MANHATTAN","40.800245180318555","-73.97335875005403","RIVERSIDE PARK"
"2025-10-10T17:35:03.000","HEAT/HOT WATER","ENTIRE BUILDING","MANHATTAN","40.76545034210522","-73.99363196686805","WEST   50 STREET"
"2025-10-10T17:34:24.000","Encampment","N/A","MANHATTAN","40.73592761709978","-73.99042331539991","UNION SQUARE PARK"
"2025-10-10T17:32:00.000","Water System","Dirty Water (WE)","MANHATTAN","40.72288004645925","-73.97777302071323","EAST    6 STREET"
"2025-10-10T17:31:55.000","UNSANITARY CONDITION","MOLD","MANHATTAN","40.86397254518394","-73.92495629054078","SHERMAN AVENUE"
"2025-10-10T17:30:33.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.729600911782775","-73.98987940846649","3 AVENUE"
"2025-10-10T17:29:33.000","HEAT/HOT WATER","ENTIRE BUILDING","MANHATTAN","40.79930798322807","-73.95243577915605","ST NICHOLAS AVENUE"
"2025-10-10T17:28:51.000","Cannabis Retailer","Sales to Minors Under 21","MANHATTAN","40.745312169702586","-74.00588612387968","10 AVENUE"
"2025-10-10T17:28:36.000","General Construction/Plumbing","Cons - Contrary/Beyond Approved Plans/Permits","MANHATTAN","40.80521847882785","-73.95518040434344","WEST  117 STREET"
"2025-10-10T17:27:37.000","Cannabis Retailer","Sales to Minors Under 21","MANHATTAN","40.79459420511781","-73.9439302713644","EAST  110 STREET"
"2025-10-10T17:27:21.000","Noise - Vehicle","Car/Truck Music","MANHATTAN","40.821582454126144","-73.94848164255873","CONVENT AVENUE"
"2025-10-10T17:27:05.000","Illegal Parking","Blocked Hydrant","MANHATTAN","40.735586670573056","-73.98485924525741","EAST   18 STREET"
"2025-10-10T17:26:46.000","Noise - Residential","Loud Music/Party","MANHATTAN","40.82471309157412","-73.95234174211541","WEST  142 STREET"
"2025-10-10T17:24:14.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.82808836300873","-73.9445705251089","WEST  150 STREET"
"2025-10-10T17:23:38.000","Illegal Posting","Sticker or Decal","MANHATTAN","40.72251713841707","-74.0003860207446","MERCER STREET"
"2025-10-10T17:23:22.000","Drug Activity","Use Outside","MANHATTAN","40.851948730736915","-73.93048949080737","WEST  186 STREET"
"2025-10-10T17:22:38.000","Illegal Parking","Posted Parking Sign Violation","MANHATTAN","40.72887624510894","-74.01068693980052","WEST STREET"
"2025-10-10T17:20:00.000","Water System","Dirty Water (WE)","MANHATTAN","40.80482559994171","-73.95420539322119","WEST  117 STREET"
"2025-10-10T17:19:17.000","Illegal Parking","Blocked Hydrant","MANHATTAN","40.77822534046325","-73.95862872759595","EAST   83 STREET"
"2025-10-10T17:18:57.000","Noise - Street/Sidewalk","Loud Talking","MANHATTAN","40.833422541343964","-73.94144385735437","WEST  158 STREET"
"2025-10-10T17:18:55.000","Street Condition","Blocked - Construction","MANHATTAN","40.73554549214554","-73.98480512897495","EAST   18 STREET"
"2025-10-10T17:17:39.000","Food Poisoning","3 or More","MANHATTAN","40.71594579057078","-73.99046947422406","LUDLOW STREET"
"2025-10-10T17:16:03.000","For Hire Vehicle Complaint","Driver Complaint - Non Passenger","MANHATTAN","40.801376769783026","-73.95757771051454","8 AVENUE"
"2025-10-10T17:15:32.000","Illegal Parking","Blocked Hydrant","MANHATTAN","40.77787066194197","-73.97578323972019","WEST   74 STREET"
"2025-10-10T17:14:31.000","Noise - Street/Sidewalk","Loud Talking","MANHATTAN","40.834816070158595","-73.93991762386334","ST NICHOLAS AVENUE"
"2025-10-10T17:14:28.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.73391566554618","-73.98987153654743","4 AVENUE"
"2025-10-10T17:13:24.000","HEAT/HOT WATER","ENTIRE BUILDING","MANHATTAN","40.7951774460734","-73.93599868683809","1 AVENUE"
"2025-10-10T17:13:22.000","Illegal Parking","Blocked Bike Lane","MANHATTAN","40.7286389963892","-73.98023897324417","EAST   12 STREET"
"2025-10-10T17:13:15.000","HEAT/HOT WATER","ENTIRE BUILDING","MANHATTAN","40.872379530771","-73.91691610450329","WEST  218 STREET"
"2025-10-10T17:12:46.000","Noise - Helicopter","Other","MANHATTAN","40.775258069915125","-73.97775553805741","WEST   70 STREET"
"2025-10-10T17:12:24.000","Noise - Vehicle","Car/Truck Music","MANHATTAN","40.86548214822022","-73.92087638455081","SHERMAN AVENUE"
"2025-10-10T17:12:20.000","Encampment","N/A","MANHATTAN","40.77662571123505","-73.98213474146851","BROADWAY"
"2025-10-10T17:12:20.000","Encampment","N/A","MANHATTAN","40.77662571123505","-73.98213474146851","BROADWAY"
"2025-10-10T17:12:19.000","Outdoor Dining","Site Setup Condition","MANHATTAN","40.77518020818213","-73.95536309521313","EAST   81 STREET"
"2025-10-10T17:11:45.000","Noise - Vehicle","Car/Truck Horn","MANHATTAN","40.76098206355148","-73.99820956205232","11 AVENUE"
"2025-10-10T17:10:43.000","Noise - Street/Sidewalk","Loud Talking","MANHATTAN","40.71535587244843","-73.99340227958099","CANAL STREET"
"2025-10-10T17:10:37.000","Noise - Street/Sidewalk","Loud Talking","MANHATTAN","40.775341455058474","-73.98404866816927","AMSTERDAM AVENUE"
"2025-10-10T17:10:11.000","HEAT/HOT WATER","APARTMENT ONLY","MANHATTAN","40.826933690921365","-73.94637453988776","AMSTERDAM AVENUE"
"2025-10-10T17:07:48.000","Lost Property","Other","MANHATTAN","40.79910215965054","-73.96854103795626","BROADWAY"
"2025-10-10T17:07:18.000","Noise - Park","Loud Music/Party","MANHATTAN","40.80484651053699","-73.94548930106254","MT MORRIS PARK WEST"
"2025-10-10T17:07:15.000","Sidewalk Condition","Broken Sidewalk","MANHATTAN","40.721721080047125","-73.9957321767628","SPRING STREET"
"2025-10-10T17:07:00.000","Traffic Signal Condition","Controller","MANHATTAN","40.725231441186075","-73.99221432993554",
"2025-10-10T17:06:35.000","Illegal Parking","Blocked Hydrant","MANHATTAN","40.769395914204374","-73.95974976754873","EAST   72 STREET"
"2025-10-10T17:04:59.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","40.76730699506117","-73.98013363745869","CENTRAL PARK SOUTH"
"2025-10-10T17:04:33.000","Special Projects Inspection Team (SPIT)","Advertising Sign/Billboard/Posters/Flexible Fabric - Illegal","MANHATTAN","40.721976009645886","-73.99025936869197","STANTON STREET"
"2025-10-10T17:04:10.000","Commercial Disposal Complaint","Waste Disposal","MANHATTAN","40.731261903738265","-74.0026159043641","CORNELIA STREET"
"2025-10-10T17:03:15.000","HEAT/HOT WATER","ENTIRE BUILDING","MANHATTAN","40.780718180594256","-73.98257777479192","WEST   74 STREET"
"2025-10-10T17:02:45.000","APPLIANCE","REFRIGERATOR","MANHATTAN","40.85313845229671","-73.93749726007047","FT WASHINGTON AVENUE"
"2025-10-10T17:02:00.000","Water System","Dirty Water (WE)","MANHATTAN","40.81559017526448","-73.9363728423227","WEST  139 STREET"
"2025-10-10T16:59:21.000","WATER LEAK","SLOW LEAK","MANHATTAN","40.72935259050399","-73.97999341486819","EAST   13 STREET"
"2025-10-10T16:59:00.000","Noise","Noise, Barking Dog (NR5)","MANHATTAN","40.79217967359044","-73.94012584052055","EAST  109 STREET"
"2025-10-10T16:56:52.000","Homeless Person Assistance","Non-Chronic","MANHATTAN","40.744873945432154","-73.97875451645346","3 AVENUE"
"2025-10-10T16:56:30.000","Animal-Abuse","Other (complaint details)","MANHATTAN","40.71172429074152","-73.98980637392404","RUTGERS STREET"
"2025-10-10T16:56:09.000","UNSANITARY CONDITION","PESTS","MANHATTAN","40.763334187768606","-73.9944371727503","WEST   47 STREET"
"2025-10-10T16:56:00.000","Noise","Noise: Construction Before/After Hours (NM1)","MANHATTAN","40.76997974269068","-73.95751828511808","2 AVENUE"
